image_path,writer_id
Dataset\WRITER_D_LINES\Java-handwritten-Notes-21\line_7.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-21\line_8.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-21\line_9.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-22\line_1.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-22\line_10.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-22\line_11.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-22\line_12.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-22\line_13.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-22\line_14.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-22\line_15.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-22\line_16.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-22\line_17.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-22\line_18.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-22\line_2.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-22\line_3.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-22\line_4.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-22\line_5.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-22\line_6.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-22\line_7.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-22\line_8.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-22\line_9.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-23\line_1.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-23\line_2.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-23\line_3.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-23\line_4.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-23\line_5.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-23\line_6.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-23\line_7.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-24\line_1.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-24\line_10.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-24\line_11.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-24\line_12.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-24\line_13.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-24\line_2.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-24\line_3.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-24\line_4.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-24\line_5.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-24\line_6.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-24\line_7.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-24\line_8.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-24\line_9.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-25\line_1.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-25\line_2.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-25\line_3.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-25\line_4.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-25\line_5.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-25\line_6.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-25\line_7.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-25\line_8.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-25\line_9.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-26\line_1.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-26\line_10.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-26\line_11.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-26\line_12.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-26\line_13.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-26\line_14.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-26\line_15.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-26\line_16.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-26\line_17.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-26\line_18.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-26\line_19.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-26\line_2.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-26\line_20.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-26\line_21.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-26\line_22.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-26\line_23.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-26\line_24.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-26\line_3.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-26\line_4.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-26\line_5.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-26\line_6.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-26\line_7.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-26\line_8.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-26\line_9.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-27\line_1.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-27\line_10.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-27\line_11.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-27\line_12.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-27\line_13.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-27\line_14.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-27\line_15.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-27\line_2.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-27\line_3.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-27\line_4.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-27\line_5.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-27\line_6.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-27\line_7.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-27\line_8.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-27\line_9.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-28\line_1.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-28\line_10.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-28\line_11.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-28\line_12.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-28\line_13.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-28\line_14.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-28\line_15.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-28\line_16.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-28\line_17.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-28\line_18.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-28\line_19.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-28\line_2.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-28\line_20.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-28\line_21.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-28\line_22.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-28\line_23.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-28\line_24.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-28\line_25.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-28\line_26.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-28\line_27.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-28\line_28.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-28\line_3.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-28\line_4.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-28\line_5.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-28\line_6.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-28\line_7.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-28\line_8.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-28\line_9.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-29\line_1.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-29\line_10.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-29\line_11.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-29\line_12.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-29\line_13.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-29\line_14.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-29\line_15.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-29\line_2.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-29\line_3.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-29\line_4.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-29\line_5.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-29\line_6.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-29\line_7.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-29\line_8.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-29\line_9.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-30\line_1.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-30\line_10.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-30\line_11.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-30\line_12.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-30\line_13.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-30\line_14.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-30\line_15.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-30\line_16.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-30\line_17.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-30\line_18.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-30\line_19.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-30\line_2.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-30\line_20.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-30\line_21.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-30\line_22.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-30\line_23.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-30\line_24.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-30\line_25.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-30\line_26.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-30\line_27.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-30\line_3.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-30\line_4.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-30\line_5.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-30\line_6.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-30\line_7.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-30\line_8.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-30\line_9.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-31\line_1.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-31\line_10.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-31\line_11.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-31\line_12.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-31\line_13.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-31\line_14.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-31\line_15.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-31\line_16.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-31\line_17.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-31\line_2.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-31\line_3.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-31\line_4.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-31\line_5.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-31\line_6.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-31\line_7.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-31\line_8.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-31\line_9.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-32\line_1.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-32\line_10.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-32\line_11.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-32\line_12.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-32\line_13.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-32\line_14.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-32\line_15.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-32\line_16.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-32\line_17.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-32\line_2.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-32\line_3.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-32\line_4.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-32\line_5.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-32\line_6.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-32\line_7.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-32\line_8.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-32\line_9.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-33\line_1.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-33\line_2.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-33\line_3.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-33\line_4.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-33\line_5.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-33\line_6.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-33\line_7.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-33\line_8.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-33\line_9.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-34\line_1.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-34\line_10.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-34\line_11.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-34\line_12.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-34\line_13.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-34\line_14.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-34\line_15.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-34\line_16.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-34\line_2.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-34\line_3.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-34\line_4.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-34\line_5.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-34\line_6.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-34\line_7.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-34\line_8.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-34\line_9.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-35\line_1.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-35\line_10.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-35\line_11.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-35\line_12.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-35\line_13.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-35\line_2.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-35\line_3.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-35\line_4.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-35\line_5.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-35\line_6.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-35\line_7.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-35\line_8.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-35\line_9.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-36\line_1.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-36\line_10.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-36\line_11.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-36\line_12.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-36\line_13.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-36\line_14.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-36\line_15.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-36\line_16.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-36\line_17.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-36\line_18.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-36\line_19.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-36\line_2.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-36\line_20.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-36\line_3.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-36\line_4.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-36\line_5.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-36\line_6.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-36\line_7.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-36\line_8.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-36\line_9.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-37\line_1.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-37\line_2.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-37\line_3.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-37\line_4.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-37\line_5.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-37\line_6.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-38\line_1.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-38\line_10.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-38\line_11.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-38\line_12.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-38\line_13.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-38\line_14.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-38\line_2.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-38\line_3.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-38\line_4.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-38\line_5.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-38\line_6.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-38\line_7.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-38\line_8.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-38\line_9.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-39\line_1.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-39\line_2.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-40\line_1.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-40\line_2.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-40\line_3.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-40\line_4.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-40\line_5.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-40\line_6.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-40\line_7.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-40\line_8.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-40\line_9.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-41\line_1.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-41\line_10.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-41\line_11.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-41\line_12.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-41\line_13.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-41\line_14.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-41\line_15.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-41\line_16.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-41\line_17.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-41\line_18.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-41\line_19.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-41\line_2.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-41\line_20.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-41\line_21.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-41\line_3.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-41\line_4.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-41\line_5.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-41\line_6.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-41\line_7.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-41\line_8.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-41\line_9.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-42\line_1.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-42\line_10.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-42\line_11.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-42\line_12.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-42\line_13.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-42\line_14.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-42\line_15.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-42\line_16.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-42\line_2.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-42\line_3.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-42\line_4.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-42\line_5.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-42\line_6.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-42\line_7.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-42\line_8.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-42\line_9.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-43\line_1.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-43\line_2.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-43\line_3.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-43\line_4.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-44\line_1.png,WRITER_D
Dataset\WRITER_D_LINES\Java-handwritten-Notes-44\line_10.png,WRITER_D
